,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality,train_test_split
362,125,4.25,9,0.12,en,0.14166666666666666,0.6666666666666667,0.15956078469753265,0.24574583768844604,0.13933724164962769,Train
364,139,5.363636363636363,11,0.06474820143884892,en,-0.4,0.7,0.0022681821137666702,0.5306488871574402,0.20280176401138306,Train
367,34,4.833333333333333,9,0.0,en,0.0,0.0,0.010198662057518959,0.3973035216331482,0.11632895469665527,Train
368,115,5.105263157894737,11,0.043478260869565216,en,0.0,0.0,0.004049379378557205,0.9649612903594971,0.9103812575340271,Train
369,137,4.52,9,0.0364963503649635,en,0.17222222222222222,0.6444444444444445,0.004581669345498085,0.6187520027160645,0.26197803020477295,Train
371,138,4.148148148148148,10,0.014492753623188406,en,-0.703125,0.875,0.23950321972370148,0.9132981896400452,0.4055541753768921,Train
373,33,4.666666666666667,8,0.12121212121212122,tl,-0.5,1.0,0.01541048102080822,0.8812705278396606,0.11584311723709106,Train
375,14,4.0,5,0.07142857142857142,de,0.0,0.0,0.0011394749162718654,0.491377592086792,0.11044788360595703,Train
376,46,3.7,6,0.06521739130434782,en,0.5,0.8888888888888888,0.02604856714606285,0.8422598242759705,0.10918152332305908,Train
377,96,4.388888888888889,9,0.10416666666666667,en,-0.5,0.5,0.014774873852729797,0.6171401143074036,0.13541162014007568,Train
379,44,5.428571428571429,8,0.09090909090909091,en,-0.5,1.0,0.006402495317161083,0.8298218250274658,0.1380736231803894,Train
380,122,6.625,13,0.06557377049180328,en,-0.75,0.75,0.007667452562600374,0.13705438375473022,0.2580299973487854,Train
383,88,3.9444444444444446,12,0.022727272727272728,en,0.0,0.0,0.0038828477263450623,0.07445007562637329,0.34020930528640747,Train
386,121,5.421052631578948,10,0.04132231404958678,en,-0.04999999999999999,0.7,0.005584959872066975,0.24571871757507324,0.14198875427246094,Train
387,111,6.466666666666667,17,0.036036036036036036,en,-0.45,0.7,0.0017719840398058295,0.7955225706100464,0.24830269813537598,Train
389,85,4.375,11,0.011764705882352941,en,-0.3222222222222222,0.7000000000000001,0.9974371194839478,0.10328596830368042,0.14286744594573975,Train
390,133,5.045454545454546,14,0.06015037593984962,en,-0.16666666666666666,0.5555555555555555,0.13727979362010956,0.7443486452102661,0.013795971870422363,Train
398,46,4.222222222222222,7,0.06521739130434782,fr,-0.06666666666666667,0.03333333333333333,0.0009058210416696966,0.9474613666534424,0.29822444915771484,Train
399,111,4.6,9,0.07207207207207207,en,-0.3888888888888889,0.35555555555555557,0.007984134368598461,0.9293423295021057,0.16980230808258057,Train
401,43,4.5,7,0.0,en,-0.5,1.0,0.12193963676691055,0.5353416204452515,0.5349223613739014,Train
402,56,5.333333333333333,12,0.14285714285714285,en,0.0,0.0,0.1118602380156517,0.9576682448387146,0.0646255612373352,Train
403,130,4.24,13,0.03076923076923077,en,0.25,0.35,0.0013521210057660937,0.8522351980209351,0.9204681515693665,Train
405,115,4.2727272727272725,9,0.043478260869565216,en,-0.35714285714285715,0.9285714285714286,0.21739187836647034,0.6349560022354126,0.2668346166610718,Train
406,114,4.0,7,0.06140350877192982,en,0.012121212121212116,0.39999999999999997,0.029779091477394104,0.9747089147567749,0.5859193205833435,Train
407,72,5.083333333333333,10,0.027777777777777776,en,0.45,0.8500000000000001,0.035184379667043686,0.9474266171455383,0.2875661849975586,Train
409,22,4.75,6,0.09090909090909091,hr,-0.15,0.4,0.013606018386781216,0.65450119972229,0.1287584900856018,Train
410,120,3.6538461538461537,8,0.03333333333333333,en,-0.2699999999999999,0.6033333333333333,0.0007080474169924855,0.9690656065940857,0.4767860174179077,Train
411,140,4.64,13,0.06428571428571428,en,-0.48828125,0.5,0.1418348103761673,0.20143717527389526,0.004323184490203857,Train
413,94,3.75,8,0.02127659574468085,en,0.2791666666666666,0.5,0.001123669440858066,0.6753767132759094,0.32095545530319214,Train
414,40,5.833333333333333,9,0.025,en,-0.75,1.0,0.5732387900352478,0.02677607536315918,0.14162641763687134,Train
416,121,5.1,9,0.05785123966942149,en,0.1,0.9,0.07008729130029678,0.0654173493385315,0.179826021194458,Train
418,133,6.882352941176471,20,0.06015037593984962,en,0.6,0.8,0.03858879581093788,0.5404120087623596,0.1126549243927002,Train
422,57,4.2727272727272725,8,0.017543859649122806,en,0.0,0.0,0.6977519392967224,0.26992958784103394,0.933792769908905,Train
424,22,4.75,7,0.0,en,0.0,0.0,0.0010031807469204068,0.3478679656982422,0.05609941482543945,Train
425,101,4.368421052631579,8,0.009900990099009901,en,0.04722222222222221,0.3111111111111111,0.016224928200244904,0.8889763355255127,0.26964735984802246,Train
429,113,3.9565217391304346,9,0.04424778761061947,en,1.0,0.6,0.001089248456992209,0.18421214818954468,0.014829099178314209,Train
430,135,4.230769230769231,9,0.037037037037037035,en,0.8,0.7,0.012723367661237717,0.3575524687767029,0.017114996910095215,Train
431,50,7.5,10,0.08,en,-0.3333333333333333,0.6666666666666666,0.0014883674448356032,0.5862863659858704,0.15295010805130005,Train
432,73,6.4,10,0.0410958904109589,en,0.85,1.0,0.004650220740586519,0.9759254455566406,0.8357036113739014,Train
434,49,4.0,7,0.04081632653061224,en,-0.09166666666666665,0.6916666666666667,0.9976816177368164,0.3290501832962036,0.05359405279159546,Train
435,65,4.076923076923077,7,0.046153846153846156,en,-1.0,1.0,0.12814876437187195,0.9093971848487854,0.11515140533447266,Train
438,105,4.578947368421052,7,0.047619047619047616,en,-0.2916666666666667,0.5416666666666666,0.942158043384552,0.23610156774520874,0.06981253623962402,Train
440,24,3.1666666666666665,6,0.125,en,0.0,0.0,0.0019164900295436382,0.9604058265686035,0.1570378541946411,Train
441,134,4.0,8,0.05223880597014925,en,0.0,0.0,0.10504353791475296,0.9746227264404297,0.5588982701301575,Train
442,88,4.5625,7,0.06818181818181818,en,0.6,0.7444444444444445,0.0016623700503259897,0.279651403427124,0.02263641357421875,Train
445,139,4.384615384615385,10,0.02158273381294964,en,0.3,0.4,0.0008212566608563066,0.6571599245071411,0.5834614038467407,Train
446,74,4.357142857142857,8,0.013513513513513514,en,-0.4,0.6,0.9876031279563904,0.07747757434844971,0.019507229328155518,Train
447,70,5.363636363636363,12,0.04285714285714286,en,0.0,0.1,0.03632320091128349,0.8541684150695801,0.09652531147003174,Train
448,98,5.1875,10,0.08163265306122448,en,0.15000000000000002,1.0,0.027194801717996597,0.9141411185264587,0.18449944257736206,Train
452,133,4.541666666666667,10,0.022556390977443608,en,-0.45,0.7,0.16111914813518524,0.498477041721344,0.2518227696418762,Train
453,110,5.166666666666667,11,0.05454545454545454,en,0.39,1.0,0.0024530396331101656,0.6841212511062622,0.24098581075668335,Train
459,102,4.15,7,0.058823529411764705,en,0.8,1.0,0.6695878505706787,0.28348809480667114,0.3595961332321167,Train
460,119,3.6153846153846154,9,0.03361344537815126,en,-1.0,1.0,0.13935363292694092,0.6979494690895081,0.14305955171585083,Train
461,141,4.461538461538462,10,0.04964539007092199,en,-0.05,0.4,0.009453139267861843,0.4256041646003723,0.3228803277015686,Train
465,124,5.578947368421052,13,0.0967741935483871,en,0.35,0.65,0.10581810027360916,0.5085610151290894,0.014708757400512695,Train
471,114,5.0,17,0.06140350877192982,en,0.19015151515151515,0.46666666666666673,0.0009160116314888,0.8875138759613037,0.24668008089065552,Train
472,47,5.0,9,0.0,en,0.4,0.8,0.0006317818188108504,0.9757511615753174,0.32666850090026855,Train
476,143,3.9655172413793105,20,0.08391608391608392,en,0.2,0.30000000000000004,0.4922489821910858,0.39618176221847534,0.12024474143981934,Train
477,70,5.454545454545454,10,0.02857142857142857,en,0.25,0.5,0.0008103491272777319,0.782305896282196,0.7972875237464905,Train
478,54,4.5,7,0.018518518518518517,en,0.2,0.4,0.24043798446655273,0.32973712682724,0.00886756181716919,Train
479,129,4.416666666666667,9,0.031007751937984496,en,-0.16666666666666666,0.16666666666666666,0.06874648481607437,0.674660861492157,0.20749294757843018,Train
480,28,4.8,8,0.10714285714285714,tl,0.0,0.0,0.0038422243669629097,0.8778803944587708,0.1311105489730835,Train
481,124,5.25,11,0.04838709677419355,en,-0.2916666666666667,0.5416666666666666,0.14370542764663696,0.5662070512771606,0.4250626564025879,Train
482,90,4.055555555555555,7,0.022222222222222223,en,-0.4,0.6,0.9968469738960266,0.05889701843261719,0.005006372928619385,Train
484,39,4.0,6,0.05128205128205128,en,-0.15,0.4,0.007130693644285202,0.9218143224716187,0.042478203773498535,Train
485,40,4.125,7,0.025,en,0.0,0.0,0.01694110780954361,0.12235987186431885,0.02876073122024536,Train
488,112,5.588235294117647,12,0.0625,en,0.0,0.0,0.004543221089988947,0.920887291431427,0.5366865396499634,Train
489,127,4.818181818181818,10,0.08661417322834646,en,0.48828125,0.5,0.37465229630470276,0.8278930187225342,0.02064812183380127,Train
492,130,4.695652173913044,10,0.05384615384615385,en,0.0875,0.275,0.22454515099525452,0.5199027061462402,0.3097127079963684,Train
495,117,5.555555555555555,16,0.042735042735042736,en,0.20000000000000004,0.6083333333333334,0.0014503869460895658,0.26781344413757324,0.13788849115371704,Train
496,127,3.2666666666666666,8,0.015748031496062992,en,0.5,0.625,0.9882425665855408,0.978611171245575,0.3149827718734741,Train
497,16,4.666666666666667,6,0.0625,hr,0.0,0.0,0.010624625720083714,0.6901910305023193,0.1378191113471985,Train
498,33,3.25,5,0.0,en,-0.7,0.2,0.01434909738600254,0.9291241765022278,0.9886152744293213,Train
499,111,6.466666666666667,20,0.04504504504504504,en,0.1,0.4,0.00549435056746006,0.5575246214866638,0.1402062177658081,Train
500,77,4.2,9,0.05194805194805195,en,-0.75,1.0,0.0006916783167980611,0.2636446952819824,0.18299400806427002,Train
501,124,4.208333333333333,10,0.008064516129032258,en,0.0,0.16666666666666666,0.024275600910186768,0.2269589900970459,0.037690818309783936,Train
502,118,4.666666666666667,11,0.059322033898305086,en,-0.21666666666666667,0.9,0.0008042652625590563,0.6663729548454285,0.16505789756774902,Train
503,55,4.090909090909091,10,0.01818181818181818,en,0.0,0.0,0.03215794265270233,0.24717682600021362,0.05953061580657959,Train
505,87,4.866666666666666,10,0.04597701149425287,en,-0.04999999999999999,0.7625,0.03344150260090828,0.6155096292495728,0.11963140964508057,Train
506,114,4.2272727272727275,9,0.017543859649122806,en,0.13333333333333333,0.26666666666666666,0.003132118610665202,0.7165360450744629,0.4215174913406372,Train
507,139,4.833333333333333,11,0.02877697841726619,en,0.175,0.9,0.0009068793733604252,0.9462352395057678,0.9967308044433594,Train
510,114,6.1875,16,0.15789473684210525,en,-0.7,0.2,0.0285346582531929,0.9128862023353577,0.008243203163146973,Train
512,75,5.909090909090909,9,0.08,en,-0.55,0.75,0.8795084357261658,0.8647903203964233,0.19008207321166992,Train
513,41,4.25,7,0.0975609756097561,en,-0.225,0.7749999999999999,0.9796044826507568,0.5413789749145508,0.010686218738555908,Train
514,88,4.933333333333334,13,0.011363636363636364,en,-0.5305555555555556,0.8138888888888888,0.03209052234888077,0.3922482132911682,0.17502599954605103,Train
516,39,4.0,7,0.02564102564102564,fr,0.0,0.0,0.06254809349775314,0.0803762674331665,0.2067226767539978,Train
518,90,4.6875,7,0.1111111111111111,en,0.0,0.0,0.07653653621673584,0.7278171181678772,0.12946981191635132,Train
520,12,3.3333333333333335,6,0.08333333333333333,tl,-0.5,1.0,0.042479731142520905,0.9885625839233398,0.4921088218688965,Train
521,113,4.7,8,0.07079646017699115,en,0.1952380952380952,0.6452380952380953,0.9223605394363403,0.9217675924301147,0.006937205791473389,Train
523,122,5.473684210526316,11,0.04918032786885246,en,0.15333333333333335,0.3866666666666666,0.031898029148578644,0.9381399154663086,0.08676654100418091,Train
525,80,4.0625,8,0.0375,en,0.0,0.0,0.008956968784332275,0.3030576705932617,0.007996141910552979,Train
527,129,4.416666666666667,10,0.03875968992248062,en,-0.18333333333333335,0.7333333333333334,0.4686721861362457,0.6796877980232239,0.2961239218711853,Train
528,140,4.035714285714286,9,0.03571428571428571,en,-0.09999999999999998,0.35,0.1670791059732437,0.93231201171875,0.5478635430335999,Train
529,106,3.8636363636363638,9,0.05660377358490566,en,0.0,0.0,0.9768972396850586,0.6514788269996643,0.009733617305755615,Train
530,65,5.5,8,0.07692307692307693,en,0.0,1.0,0.001296953298151493,0.5249019861221313,0.19440877437591553,Train
533,78,3.9375,9,0.08974358974358974,en,-0.8,0.9,0.8718861937522888,0.5188398957252502,0.044408559799194336,Train
537,14,6.5,8,0.07142857142857142,da,-1.0,1.0,0.29298892617225647,0.5297085642814636,0.18119806051254272,Train
538,93,5.714285714285714,11,0.07526881720430108,en,-0.35714285714285715,0.7678571428571428,0.9749736785888672,0.9380947947502136,0.24028950929641724,Train
539,79,7.777777777777778,10,0.10126582278481013,en,0.0,0.0,0.2670651972293854,0.9252505898475647,0.16328096389770508,Train
540,131,4.24,16,0.03816793893129771,en,0.3125,0.5972222222222222,0.07782510668039322,0.33486735820770264,0.14955562353134155,Train
542,119,4.217391304347826,10,0.03361344537815126,en,-1.0,1.0,0.015539023093879223,0.368069589138031,0.2449188232421875,Train
543,56,4.181818181818182,8,0.05357142857142857,en,0.15000000000000002,0.95,0.006996619049459696,0.8766003847122192,0.1597750186920166,Train
544,92,4.8125,11,0.043478260869565216,en,0.3666666666666667,0.4666666666666666,0.029878884553909302,0.847551167011261,0.29023194313049316,Train
545,24,7.333333333333333,9,0.08333333333333333,cy,-0.7,0.2,0.9119871258735657,0.9328610301017761,0.1059117317199707,Train
546,140,4.875,9,0.007142857142857143,en,0.0,0.0,0.0013628620654344559,0.6917997002601624,0.5479133129119873,Train
547,91,4.75,9,0.07692307692307693,en,0.5,1.0,0.026921134442090988,0.8776065111160278,0.0962417721748352,Train
548,130,5.842105263157895,13,0.08461538461538462,en,0.0,0.125,0.007335228845477104,0.8303326368331909,0.33680903911590576,Train
551,31,4.333333333333333,8,0.03225806451612903,da,0.0,0.0,0.003257177071645856,0.13584363460540771,0.12196660041809082,Train
552,132,4.541666666666667,9,0.030303030303030304,en,-0.125,0.375,0.0011279418831691146,0.825727105140686,0.24395716190338135,Train
555,124,4.434782608695652,8,0.03225806451612903,en,-0.1625,0.6875,0.04069306701421738,0.7412804961204529,0.16683727502822876,Train
556,35,4.142857142857143,6,0.0,en,0.0,0.0,0.04830164834856987,0.9579803943634033,0.3275688886642456,Train
558,60,6.625,10,0.05,en,-1.0,1.0,0.16648165881633759,0.9336891770362854,0.13918393850326538,Train
561,39,5.666666666666667,10,0.07692307692307693,en,0.1,0.4,0.3821853697299957,0.6943893432617188,0.11269217729568481,Train
563,132,4.541666666666667,10,0.015151515151515152,en,-0.35,0.1,0.15560296177864075,0.6909140348434448,0.2776913642883301,Train
564,132,4.782608695652174,11,0.015151515151515152,en,0.175,0.4083333333333333,0.0038958992809057236,0.07593262195587158,0.4556613564491272,Train
565,50,4.666666666666667,7,0.14,en,-0.5,1.0,0.0021505479235202074,0.6930038332939148,0.013341844081878662,Train
567,87,4.866666666666666,12,0.034482758620689655,en,0.0,0.0,0.0007431198609992862,0.03441417217254639,0.18488454818725586,Train
568,53,5.0,9,0.03773584905660377,en,-0.4166666666666667,0.8333333333333333,0.0011122587602585554,0.6660998463630676,0.12324637174606323,Train
569,109,4.238095238095238,7,0.07339449541284404,en,0.7,0.85,0.002918157260864973,0.11055624485015869,0.1177549958229065,Train
571,101,4.666666666666667,11,0.019801980198019802,en,0.0,1.0,0.012575654312968254,0.9514209628105164,0.24281400442123413,Train
572,33,4.666666666666667,6,0.0,en,-0.3,0.6,0.07572796940803528,0.9816997647285461,0.9954053163528442,Train
576,72,4.615384615384615,8,0.05555555555555555,en,0.65,0.75,0.0008261154871433973,0.8826639652252197,0.13418453931808472,Train
577,131,5.285714285714286,13,0.061068702290076333,en,0.0,0.0,0.04189373925328255,0.7062780261039734,0.33794254064559937,Train
579,133,4.826086956521739,11,0.045112781954887216,en,-0.1,0.6192307692307693,0.0006339813116937876,0.4390323758125305,0.1793178915977478,Train
580,96,4.105263157894737,10,0.020833333333333332,en,-0.3,0.95,0.0007239779806695879,0.6040721535682678,0.16741728782653809,Train
581,34,4.833333333333333,7,0.08823529411764706,en,-0.2,0.35,0.08197691291570663,0.9784150719642639,0.1397121548652649,Train
584,135,4.230769230769231,8,0.044444444444444446,en,-0.24722222222222223,0.44722222222222224,0.4751023054122925,0.0761839747428894,0.026512622833251953,Train
585,101,4.666666666666667,11,0.04950495049504951,en,-0.4212121212121212,0.6848484848484849,0.06283766031265259,0.9537747502326965,0.18029403686523438,Train
587,55,4.6,14,0.01818181818181818,en,0.0,1.0,0.10238998383283615,0.09503591060638428,0.030156075954437256,Train
588,128,5.142857142857143,13,0.09375,en,0.4231770833333333,0.5416666666666666,0.0011297824094071984,0.6684610843658447,0.06658023595809937,Train
590,66,4.583333333333333,7,0.06060606060606061,en,-0.7,0.2,0.02753526158630848,0.804021418094635,0.2846836447715759,Train
592,31,4.333333333333333,9,0.0967741935483871,en,0.0,0.0,0.0026044065598398447,0.9428024888038635,0.2059779167175293,Train
593,48,5.125,10,0.020833333333333332,en,0.0,0.0,0.008755497634410858,0.9437881708145142,0.14561432600021362,Train
595,140,4.222222222222222,8,0.05,en,-0.2601851851851852,0.5546296296296297,0.0007926048710942268,0.660751223564148,0.9141530990600586,Train
596,128,4.375,11,0.078125,en,-0.071875,0.58,0.008846811018884182,0.5084397196769714,0.006302773952484131,Train
599,51,5.375,17,0.09803921568627451,en,-0.15,0.4,0.11685816198587418,0.5983773469924927,0.02748781442642212,Train
602,52,4.888888888888889,9,0.038461538461538464,en,-0.19999999999999998,0.5,0.983233630657196,0.8880093693733215,0.12933051586151123,Train
604,81,4.466666666666667,9,0.024691358024691357,en,-0.26666666666666666,0.3666666666666667,0.9883389472961426,0.9775519371032715,0.20921742916107178,Train
